Time Since Start (s),Frequency (Hz),Magnitude (dBFS),Range (m)
1124.406496,93140.99803921569,-22.02440388433449,0.1985128676470599
1124.406496,95188.05294117646,-19.56772553777412,0.1985128676470599
1124.406496,97235.10784313724,-27.276314925760875,0.1985128676470599
1124.406496,99282.162745098,-21.85674929198694,0.1985128676470599
1124.406496,101329.21764705885,-15.048814804389682,0.1985128676470599
1124.406496,103376.2725490196,-15.869555994707088,0.1985128676470599
1124.406496,105423.32745098036,-12.42949511359638,0.1985128676470599
1124.406496,107470.38235294116,-14.034494671966446,0.1985128676470599
1124.406496,109517.43725490198,-21.84932612266399,0.1985128676470599
1124.406496,111564.49215686276,-15.229646086799267,0.1985128676470599
1124.406496,113611.54705882352,-17.963330963226806,0.1985128676470599
1124.406496,115658.60196078428,-26.477037546167814,0.1985128676470599
1124.406496,117705.65686274506,-19.10540130700803,0.1985128676470599
1124.406496,119752.71176470588,-19.778349866212913,0.1985128676470599
1124.406496,121799.76666666666,-23.143296365466384,0.1985128676470599
1124.406496,123846.82156862743,-15.306208361968306,0.1985128676470599
1124.406496,125893.8764705882,-13.789383274014064,0.1985128676470599
1124.406496,127940.93137254904,-5.4698801489909865,0.1985128676470599
1124.406496,129987.9862745098,-21.622178209586988,0.1985128676470599
1124.406496,132035.04117647058,-19.240092048016994,0.1985128676470599
1124.406496,134082.09607843135,-18.20600806735999,0.1985128676470599
1124.406496,136129.15098039212,-24.554220313242286,0.1985128676470599
1124.406496,138176.20588235295,-23.294671402217745,0.1985128676470599
1124.406496,140223.26078431372,-23.88581914586217,0.1985128676470599
1124.406496,142270.3156862745,-33.91073198238046,0.1985128676470599
1124.406496,144317.37058823527,-22.79849427520311,0.1985128676470599
1124.406496,146364.4254901961,-23.33487812463983,0.1985128676470599
1124.406496,148411.48039215687,-20.226824282239132,0.1985128676470599
1124.406496,150458.53529411764,-28.96320984863909,0.1985128676470599
1124.406496,152505.5901960784,-28.633665787188253,0.1985128676470599
1124.406496,154552.64509803918,-22.145151600559615,0.1985128676470599
1124.406496,156599.7,-18.535897003855094,0.1985128676470599
1124.406496,158646.75490196078,-22.384567434522175,0.1985128676470599
1124.406496,160693.80980392155,-23.14129829238872,0.1985128676470599
1124.406496,162740.86470588233,-20.201167551141623,0.1985128676470599
1124.406496,164787.91960784316,-32.61572643318067,0.1985128676470599
1124.406496,166834.97450980393,-30.367625946749985,0.1985128676470599
1124.406496,168882.0294117647,-18.309392038060786,0.1985128676470599
1124.406496,170929.08431372547,-19.891564409714046,0.1985128676470599
1124.406496,172976.13921568624,-13.807296951569796,0.1985128676470599
1124.406496,175023.19411764707,-14.027345599533447,0.1985128676470599
1124.406496,177070.24901960784,-12.802888512917974,0.1985128676470599
1124.406496,179117.3039215686,-22.987990092060755,0.1985128676470599
1124.406496,181164.3588235294,-8.609488992908307,0.1985128676470599
1124.406496,183211.41372549016,-4.725161224185563,0.1985128676470599
1124.406496,185258.468627451,-17.569469763308444,0.1985128676470599
1124.406496,187305.52352941176,-13.65820477394389,0.1985128676470599
1124.406496,189352.57843137253,-13.964541393652665,0.1985128676470599
1124.406496,191399.6333333333,-19.261783666439808,0.1985128676470599
1124.406496,193446.68823529413,-19.567985723592432,0.1985128676470599
1124.406496,195493.7431372549,-22.699184910489187,0.1985128676470599
1124.406496,197540.79803921568,-30.9403332461505,0.1985128676470599
1124.406496,199587.85294117645,-22.77938163251294,0.1985128676470599
1124.406496,201634.9078431372,-19.365397651875,0.1985128676470599
1124.406496,203681.96274509805,-21.62422733599883,0.1985128676470599
1124.406496,205729.0176470588,-28.73105617590985,0.1985128676470599
1124.406496,207776.0725490196,-29.318051634776356,0.1985128676470599
1124.406496,209823.12745098036,-26.334954370908292,0.1985128676470599
