Time Since Start (s),Frequency (Hz),Magnitude (dBFS),Range (m)
380.50922,93140.99803921569,-22.224062225267947,0.1985128676470599
380.50922,95188.05294117646,-19.70725510885703,0.1985128676470599
380.50922,97235.10784313724,-27.755966050153823,0.1985128676470599
380.50922,99282.162745098,-21.787219866920424,0.1985128676470599
380.50922,101329.21764705885,-15.102935905168998,0.1985128676470599
380.50922,103376.2725490196,-15.924292819365707,0.1985128676470599
380.50922,105423.32745098036,-12.422035154834465,0.1985128676470599
380.50922,107470.38235294116,-14.109566420315076,0.1985128676470599
380.50922,109517.43725490198,-21.91942068184856,0.1985128676470599
380.50922,111564.49215686276,-15.356636388215312,0.1985128676470599
380.50922,113611.54705882352,-17.91442310299923,0.1985128676470599
380.50922,115658.60196078428,-26.848105018118428,0.1985128676470599
380.50922,117705.65686274506,-19.081324546434924,0.1985128676470599
380.50922,119752.71176470588,-19.94172163670347,0.1985128676470599
380.50922,121799.76666666666,-23.116774133377472,0.1985128676470599
380.50922,123846.82156862743,-15.411871994759087,0.1985128676470599
380.50922,125893.8764705882,-13.855117205917796,0.1985128676470599
380.50922,127940.93137254904,-5.501691104499558,0.1985128676470599
380.50922,129987.9862745098,-21.627375561012407,0.1985128676470599
380.50922,132035.04117647058,-19.498465864347448,0.1985128676470599
380.50922,134082.09607843135,-18.100950231152265,0.1985128676470599
380.50922,136129.15098039212,-25.103045093033867,0.1985128676470599
380.50922,138176.20588235295,-23.679344462071658,0.1985128676470599
380.50922,140223.26078431372,-23.393876305493897,0.1985128676470599
380.50922,142270.3156862745,-33.80071659477645,0.1985128676470599
380.50922,144317.37058823527,-22.705910702339803,0.1985128676470599
380.50922,146364.4254901961,-23.328312437157507,0.1985128676470599
380.50922,148411.48039215687,-20.526074843181824,0.1985128676470599
380.50922,150458.53529411764,-28.13055855497842,0.1985128676470599
380.50922,152505.5901960784,-28.549011581446656,0.1985128676470599
380.50922,154552.64509803918,-22.190053029307208,0.1985128676470599
380.50922,156599.7,-18.574482400574297,0.1985128676470599
380.50922,158646.75490196078,-22.43009639212872,0.1985128676470599
380.50922,160693.80980392155,-23.16658480003237,0.1985128676470599
380.50922,162740.86470588233,-20.18695054967321,0.1985128676470599
380.50922,164787.91960784316,-31.25578094449457,0.1985128676470599
380.50922,166834.97450980393,-29.91541916747172,0.1985128676470599
380.50922,168882.0294117647,-18.353115119602354,0.1985128676470599
380.50922,170929.08431372547,-19.833859287534107,0.1985128676470599
380.50922,172976.13921568624,-13.933222133251697,0.1985128676470599
380.50922,175023.19411764707,-14.11962624295143,0.1985128676470599
380.50922,177070.24901960784,-12.873663271304563,0.1985128676470599
380.50922,179117.3039215686,-23.035740280589764,0.1985128676470599
380.50922,181164.3588235294,-8.589188072875542,0.1985128676470599
380.50922,183211.41372549016,-4.743165100671182,0.1985128676470599
380.50922,185258.468627451,-17.431245345830813,0.1985128676470599
380.50922,187305.52352941176,-13.646387919872868,0.1985128676470599
380.50922,189352.57843137253,-14.047732921396689,0.1985128676470599
380.50922,191399.6333333333,-19.132729005143457,0.1985128676470599
380.50922,193446.68823529413,-19.89168352780835,0.1985128676470599
380.50922,195493.7431372549,-22.937558186954448,0.1985128676470599
380.50922,197540.79803921568,-30.88810695251224,0.1985128676470599
380.50922,199587.85294117645,-22.575831828862523,0.1985128676470599
380.50922,201634.9078431372,-19.665773547586273,0.1985128676470599
380.50922,203681.96274509805,-21.44843597209831,0.1985128676470599
380.50922,205729.0176470588,-28.98213292315567,0.1985128676470599
380.50922,207776.0725490196,-29.791219793581515,0.1985128676470599
380.50922,209823.12745098036,-26.197321283121763,0.1985128676470599
380.50922,211870.1823529412,-27.552348737902925,0.1985128676470599
380.50922,213917.23725490196,-28.22718332060468,0.1985128676470599
380.569746,93140.99803921569,-22.56522349819842,0.1985128676470599
380.569746,95188.05294117646,-20.093279429186,0.1985128676470599
380.569746,97235.10784313724,-29.001479582060412,0.1985128676470599
380.569746,99282.162745098,-21.93181452697591,0.1985128676470599
380.569746,101329.21764705885,-15.189584904509362,0.1985128676470599
380.569746,103376.2725490196,-15.58164476204119,0.1985128676470599
380.569746,105423.32745098036,-12.536068641499948,0.1985128676470599
380.569746,107470.38235294116,-14.124696123347055,0.1985128676470599
380.569746,109517.43725490198,-21.63373179241593,0.1985128676470599
380.569746,111564.49215686276,-14.793567395753566,0.1985128676470599
380.569746,113611.54705882352,-17.509652842508686,0.1985128676470599
380.569746,115658.60196078428,-26.10750969909809,0.1985128676470599
380.569746,117705.65686274506,-18.935285984435957,0.1985128676470599
380.569746,119752.71176470588,-19.370138379733895,0.1985128676470599
380.569746,121799.76666666666,-23.351256353323283,0.1985128676470599
380.569746,123846.82156862743,-15.08679225689011,0.1985128676470599
380.569746,125893.8764705882,-13.631215105826612,0.1985128676470599
380.569746,127940.93137254904,-5.624958207765025,0.1985128676470599
380.569746,129987.9862745098,-22.779970424579425,0.1985128676470599
380.569746,132035.04117647058,-19.629484401426016,0.1985128676470599
380.569746,134082.09607843135,-17.87827218532696,0.1985128676470599
380.569746,136129.15098039212,-24.42743999722795,0.1985128676470599
380.569746,138176.20588235295,-24.874443683419663,0.1985128676470599
380.569746,140223.26078431372,-23.926287079336326,0.1985128676470599
380.569746,142270.3156862745,-36.30794690259694,0.1985128676470599
380.569746,144317.37058823527,-22.95991870130234,0.1985128676470599
380.569746,146364.4254901961,-24.262241333694348,0.1985128676470599
380.569746,148411.48039215687,-21.391830663813703,0.1985128676470599
380.569746,150458.53529411764,-28.157978822563567,0.1985128676470599
380.569746,152505.5901960784,-26.75021134877356,0.1985128676470599
380.569746,154552.64509803918,-22.205101192095196,0.1985128676470599
380.569746,156599.7,-18.463500631639008,0.1985128676470599
380.569746,158646.75490196078,-22.7316508509604,0.1985128676470599
380.569746,160693.80980392155,-22.786890397178524,0.1985128676470599
380.569746,162740.86470588233,-18.713771436959146,0.1985128676470599
380.569746,164787.91960784316,-30.5409309471276,0.1985128676470599
380.569746,166834.97450980393,-27.74295359826199,0.1985128676470599
380.569746,168882.0294117647,-18.329853328364923,0.1985128676470599
380.569746,170929.08431372547,-19.57509463178589,0.1985128676470599
380.569746,172976.13921568624,-13.643943961232477,0.1985128676470599
380.569746,175023.19411764707,-14.574607038516518,0.1985128676470599
