Time Since Start (s),Frequency (Hz),Magnitude (dBFS),Range (m)
699.090204,93140.99803921569,-22.435968775427177,0.1985128676470599
699.090204,95188.05294117646,-19.309860632511185,0.1985128676470599
699.090204,97235.10784313724,-27.823228206126473,0.1985128676470599
699.090204,99282.162745098,-21.94229335176111,0.1985128676470599
699.090204,101329.21764705885,-14.955972737342744,0.1985128676470599
699.090204,103376.2725490196,-15.95711372856784,0.1985128676470599
699.090204,105423.32745098036,-12.50277322386253,0.1985128676470599
699.090204,107470.38235294116,-13.706283105899018,0.1985128676470599
699.090204,109517.43725490198,-21.922203253474816,0.1985128676470599
699.090204,111564.49215686276,-15.308310386796803,0.1985128676470599
699.090204,113611.54705882352,-17.746812428852,0.1985128676470599
699.090204,115658.60196078428,-26.012993339423033,0.1985128676470599
699.090204,117705.65686274506,-18.952331879012597,0.1985128676470599
699.090204,119752.71176470588,-20.147988271524984,0.1985128676470599
699.090204,121799.76666666666,-24.061226508366023,0.1985128676470599
699.090204,123846.82156862743,-15.213875684875864,0.1985128676470599
699.090204,125893.8764705882,-13.874307182373254,0.1985128676470599
699.090204,127940.93137254904,-5.534474733601654,0.1985128676470599
699.090204,129987.9862745098,-21.89580456501604,0.1985128676470599
699.090204,132035.04117647058,-19.731696972850592,0.1985128676470599
699.090204,134082.09607843135,-18.166538963219143,0.1985128676470599
699.090204,136129.15098039212,-24.4096761631855,0.1985128676470599
699.090204,138176.20588235295,-22.921756669977498,0.1985128676470599
699.090204,140223.26078431372,-23.783802535312837,0.1985128676470599
699.090204,142270.3156862745,-34.82365288374738,0.1985128676470599
699.090204,144317.37058823527,-22.991304580530823,0.1985128676470599
699.090204,146364.4254901961,-23.44300985130999,0.1985128676470599
699.090204,148411.48039215687,-20.463929992270693,0.1985128676470599
699.090204,150458.53529411764,-28.151314457413704,0.1985128676470599
699.090204,152505.5901960784,-28.773580237302,0.1985128676470599
699.090204,154552.64509803918,-21.895968216583483,0.1985128676470599
699.090204,156599.7,-18.55757107063211,0.1985128676470599
699.090204,158646.75490196078,-21.840500036930116,0.1985128676470599
699.090204,160693.80980392155,-23.191419504372167,0.1985128676470599
699.090204,162740.86470588233,-20.325060003608694,0.1985128676470599
699.090204,164787.91960784316,-31.471972312732973,0.1985128676470599
699.090204,166834.97450980393,-29.12089409097065,0.1985128676470599
699.090204,168882.0294117647,-18.81580740457445,0.1985128676470599
699.090204,170929.08431372547,-19.699430648431587,0.1985128676470599
699.090204,172976.13921568624,-13.753176582823826,0.1985128676470599
699.090204,175023.19411764707,-14.431341018037418,0.1985128676470599
699.090204,177070.24901960784,-12.806978581368067,0.1985128676470599
699.090204,179117.3039215686,-22.917176070352472,0.1985128676470599
699.090204,181164.3588235294,-8.61057320730055,0.1985128676470599
699.090204,183211.41372549016,-4.742694697393825,0.1985128676470599
699.090204,185258.468627451,-17.646533463711602,0.1985128676470599
699.090204,187305.52352941176,-13.843479229522282,0.1985128676470599
699.090204,189352.57843137253,-14.225152879162296,0.1985128676470599
699.090204,191399.6333333333,-18.93782301885842,0.1985128676470599
699.090204,193446.68823529413,-19.59731789459032,0.1985128676470599
699.090204,195493.7431372549,-22.884444794738773,0.1985128676470599
699.090204,197540.79803921568,-31.903773986602843,0.1985128676470599
699.090204,199587.85294117645,-22.6718570340038,0.1985128676470599
699.090204,201634.9078431372,-19.0982999775962,0.1985128676470599
699.090204,203681.96274509805,-21.324055753601456,0.1985128676470599
699.090204,205729.0176470588,-28.37944515343452,0.1985128676470599
699.090204,207776.0725490196,-30.072224271843663,0.1985128676470599
699.090204,209823.12745098036,-26.411244595993463,0.1985128676470599
699.090204,211870.1823529412,-27.99209678431881,0.1985128676470599
699.090204,213917.23725490196,-27.66488226770359,0.1985128676470599
699.163964,93140.99803921569,-22.177645106450203,0.1985128676470599
699.163964,95188.05294117646,-19.74603099473032,0.1985128676470599
699.163964,97235.10784313724,-27.419826779097253,0.1985128676470599
