Time Since Start (s),Frequency (Hz),Magnitude (dBFS),Range (m)
220.991555,93140.99803921569,-21.586819017513623,0.1985128676470599
220.991555,95188.05294117646,-18.641396271326755,0.1985128676470599
220.991555,97235.10784313724,-25.46841930080906,0.1985128676470599
220.991555,99282.162745098,-21.847618062055822,0.1985128676470599
220.991555,101329.21764705885,-14.848996911339029,0.1985128676470599
220.991555,103376.2725490196,-15.664158448663825,0.1985128676470599
220.991555,105423.32745098036,-12.356941812588715,0.1985128676470599
220.991555,107470.38235294116,-13.073782033778034,0.1985128676470599
220.991555,109517.43725490198,-21.424667505292135,0.1985128676470599
220.991555,111564.49215686276,-15.208985193445342,0.1985128676470599
220.991555,113611.54705882352,-16.41963859221151,0.1985128676470599
220.991555,115658.60196078428,-24.720820762897677,0.1985128676470599
220.991555,117705.65686274506,-18.562799563241523,0.1985128676470599
220.991555,119752.71176470588,-19.07846947446458,0.1985128676470599
220.991555,121799.76666666666,-25.03104256926558,0.1985128676470599
220.991555,123846.82156862743,-15.541880689381829,0.1985128676470599
220.991555,125893.8764705882,-13.956568310041714,0.1985128676470599
220.991555,127940.93137254904,-5.591386723632126,0.1985128676470599
220.991555,129987.9862745098,-23.44588852892234,0.1985128676470599
220.991555,132035.04117647058,-19.26473408246025,0.1985128676470599
220.991555,134082.09607843135,-17.74907462988525,0.1985128676470599
220.991555,136129.15098039212,-23.426697926586876,0.1985128676470599
220.991555,138176.20588235295,-24.887191083722627,0.1985128676470599
220.991555,140223.26078431372,-22.322148064941647,0.1985128676470599
220.991555,142270.3156862745,-32.406418842376745,0.1985128676470599
220.991555,144317.37058823527,-22.35037521860285,0.1985128676470599
220.991555,146364.4254901961,-23.31917764071756,0.1985128676470599
220.991555,148411.48039215687,-21.24976771832145,0.1985128676470599
220.991555,150458.53529411764,-28.6160151586702,0.1985128676470599
220.991555,152505.5901960784,-25.862776401810073,0.1985128676470599
220.991555,154552.64509803918,-21.679360413078577,0.1985128676470599
220.991555,156599.7,-18.808215430451853,0.1985128676470599
220.991555,158646.75490196078,-23.76209376751867,0.1985128676470599
220.991555,160693.80980392155,-22.059355095906213,0.1985128676470599
220.991555,162740.86470588233,-18.631494058580856,0.1985128676470599
220.991555,164787.91960784316,-30.176093007275767,0.1985128676470599
220.991555,166834.97450980393,-28.04535685111759,0.1985128676470599
220.991555,168882.0294117647,-18.82503642828058,0.1985128676470599
220.991555,170929.08431372547,-20.978097594735363,0.1985128676470599
220.991555,172976.13921568624,-13.318732998190514,0.1985128676470599
220.991555,175023.19411764707,-14.427968303176256,0.1985128676470599
220.991555,177070.24901960784,-13.03608808892428,0.1985128676470599
220.991555,179117.3039215686,-22.363588834005952,0.1985128676470599
220.991555,181164.3588235294,-8.423980086678833,0.1985128676470599
220.991555,183211.41372549016,-4.762819829705202,0.1985128676470599
220.991555,185258.468627451,-18.877924037912592,0.1985128676470599
220.991555,187305.52352941176,-13.919098427757186,0.1985128676470599
220.991555,189352.57843137253,-13.28552061498682,0.1985128676470599
220.991555,191399.6333333333,-18.596129559040214,0.1985128676470599
220.991555,193446.68823529413,-20.10316505831183,0.1985128676470599
220.991555,195493.7431372549,-22.32354763114062,0.1985128676470599
220.991555,197540.79803921568,-29.586833594194584,0.1985128676470599
220.991555,199587.85294117645,-29.454425109525545,0.1985128676470599
220.991555,201634.9078431372,-19.40987145747353,0.1985128676470599
220.991555,203681.96274509805,-22.936460426411777,0.1985128676470599
220.991555,205729.0176470588,-27.126761264303497,0.1985128676470599
220.991555,207776.0725490196,-29.40602826832339,0.1985128676470599
220.991555,209823.12745098036,-25.883331393754517,0.1985128676470599
220.991555,211870.1823529412,-28.10191139327039,0.1985128676470599
220.991555,213917.23725490196,-28.45734029012339,0.1985128676470599
221.049596,93140.99803921569,-22.166993049834257,0.1985128676470599
221.049596,95188.05294117646,-18.410322042823456,0.1985128676470599
221.049596,97235.10784313724,-25.14610104621027,0.1985128676470599
221.049596,99282.162745098,-21.92998532404795,0.1985128676470599
221.049596,101329.21764705885,-14.885254680838468,0.1985128676470599
221.049596,103376.2725490196,-15.30410888484889,0.1985128676470599
221.049596,105423.32745098036,-12.472192945222517,0.1985128676470599
221.049596,107470.38235294116,-13.355175941876997,0.1985128676470599
221.049596,109517.43725490198,-23.280112160357337,0.1985128676470599
221.049596,111564.49215686276,-14.816012572149118,0.1985128676470599
221.049596,113611.54705882352,-16.428485437325364,0.1985128676470599
221.049596,115658.60196078428,-24.99207404766473,0.1985128676470599
221.049596,117705.65686274506,-18.3530866349809,0.1985128676470599
221.049596,119752.71176470588,-19.80322170034719,0.1985128676470599
221.049596,121799.76666666666,-23.283366275304044,0.1985128676470599
221.049596,123846.82156862743,-15.42205314206241,0.1985128676470599
221.049596,125893.8764705882,-14.531244748580288,0.1985128676470599
221.049596,127940.93137254904,-5.333096980495304,0.1985128676470599
221.049596,129987.9862745098,-23.792142264656263,0.1985128676470599
221.049596,132035.04117647058,-19.396226391114883,0.1985128676470599
221.049596,134082.09607843135,-17.768353409505163,0.1985128676470599
221.049596,136129.15098039212,-24.841862458921433,0.1985128676470599
221.049596,138176.20588235295,-24.864150717416592,0.1985128676470599
221.049596,140223.26078431372,-23.421278236131965,0.1985128676470599
221.049596,142270.3156862745,-31.16397377001501,0.1985128676470599
221.049596,144317.37058823527,-20.92896133949596,0.1985128676470599
221.049596,146364.4254901961,-23.55000731146364,0.1985128676470599
221.049596,148411.48039215687,-22.255981772747283,0.1985128676470599
221.049596,150458.53529411764,-29.639690131451133,0.1985128676470599
221.049596,152505.5901960784,-25.97363065087474,0.1985128676470599
221.049596,154552.64509803918,-21.82365524670639,0.1985128676470599
221.049596,156599.7,-18.58188125116204,0.1985128676470599
221.049596,158646.75490196078,-22.666570143912843,0.1985128676470599
221.049596,160693.80980392155,-21.52782261503011,0.1985128676470599
221.049596,162740.86470588233,-19.380742016491144,0.1985128676470599
221.049596,164787.91960784316,-33.12961209515947,0.1985128676470599
221.049596,166834.97450980393,-28.95839263923496,0.1985128676470599
221.049596,168882.0294117647,-19.14361694887397,0.1985128676470599
221.049596,170929.08431372547,-21.66966178551648,0.1985128676470599
221.049596,172976.13921568624,-13.232785335904396,0.1985128676470599
221.049596,175023.19411764707,-14.241546659816562,0.1985128676470599
221.049596,177070.24901960784,-12.93943947429421,0.1985128676470599
221.049596,179117.3039215686,-21.71524235826475,0.1985128676470599
221.049596,181164.3588235294,-8.25797623960195,0.1985128676470599
221.049596,183211.41372549016,-4.533990433354755,0.1985128676470599
221.049596,185258.468627451,-18.37867666462048,0.1985128676470599
221.049596,187305.52352941176,-13.633190297802768,0.1985128676470599
221.049596,189352.57843137253,-13.253197696252364,0.1985128676470599
221.049596,191399.6333333333,-18.03582488932132,0.1985128676470599
221.049596,193446.68823529413,-19.803709027975888,0.1985128676470599
221.049596,195493.7431372549,-23.39513220668514,0.1985128676470599
221.049596,197540.79803921568,-31.543705174105412,0.1985128676470599
221.049596,199587.85294117645,-31.227811008230077,0.1985128676470599
221.049596,201634.9078431372,-19.98465021813336,0.1985128676470599
221.049596,203681.96274509805,-22.590288523208635,0.1985128676470599
221.049596,205729.0176470588,-29.11263657083417,0.1985128676470599
221.049596,207776.0725490196,-30.959624256372933,0.1985128676470599
221.049596,209823.12745098036,-25.579892280424808,0.1985128676470599
221.049596,211870.1823529412,-27.6565630620751,0.1985128676470599
221.049596,213917.23725490196,-28.40313352434746,0.1985128676470599
221.107818,93140.99803921569,-23.281411428918936,0.1985128676470599
221.107818,95188.05294117646,-19.217516677947025,0.1985128676470599
221.107818,97235.10784313724,-25.01782581285655,0.1985128676470599
221.107818,99282.162745098,-21.74545907145424,0.1985128676470599
221.107818,101329.21764705885,-15.515025351887092,0.1985128676470599
221.107818,103376.2725490196,-15.673039776025554,0.1985128676470599
221.107818,105423.32745098036,-12.298696430529793,0.1985128676470599
221.107818,107470.38235294116,-13.04277804171142,0.1985128676470599
221.107818,109517.43725490198,-21.78391057490172,0.1985128676470599
221.107818,111564.49215686276,-15.0846850226422,0.1985128676470599
221.107818,113611.54705882352,-16.520606741124325,0.1985128676470599
221.107818,115658.60196078428,-27.378892669912773,0.1985128676470599
221.107818,117705.65686274506,-18.541779955140015,0.1985128676470599
221.107818,119752.71176470588,-19.08775782069917,0.1985128676470599
221.107818,121799.76666666666,-23.01653139738301,0.1985128676470599
221.107818,123846.82156862743,-15.483219434605758,0.1985128676470599
221.107818,125893.8764705882,-13.391280357470157,0.1985128676470599
221.107818,127940.93137254904,-5.298983975432522,0.1985128676470599
221.107818,129987.9862745098,-22.38468454568252,0.1985128676470599
221.107818,132035.04117647058,-19.449169677863377,0.1985128676470599
