Time Since Start (s),Frequency (Hz),Magnitude (dBFS),Range (m)
896.22238,93140.99803921569,-29.493712107618755,0.1985128676470599
896.22238,95188.05294117646,-23.75207938747564,0.1985128676470599
896.22238,97235.10784313724,-23.91380986803408,0.1985128676470599
896.22238,99282.162745098,-32.08243021036154,0.1985128676470599
896.22238,101329.21764705885,-22.702817364137022,0.1985128676470599
896.22238,103376.2725490196,-19.834421153975967,0.1985128676470599
896.22238,105423.32745098036,-17.876161713264864,0.1985128676470599
896.22238,107470.38235294116,-20.99432332589347,0.1985128676470599
896.22238,109517.43725490198,-19.450225626964187,0.1985128676470599
896.22238,111564.49215686276,-13.272110388430844,0.1985128676470599
896.22238,113611.54705882352,-21.21903411089487,0.1985128676470599
896.22238,115658.60196078428,-33.429404968349054,0.1985128676470599
896.22238,117705.65686274506,-19.697627484531687,0.1985128676470599
896.22238,119752.71176470588,-17.19553669566044,0.1985128676470599
896.22238,121799.76666666666,-28.84190789477892,0.1985128676470599
896.22238,123846.82156862743,-18.074735655198364,0.1985128676470599
896.22238,125893.8764705882,-13.987157580653545,0.1985128676470599
896.22238,127940.93137254904,-6.9216142546321695,0.1985128676470599
896.22238,129987.9862745098,-26.635787300146827,0.1985128676470599
896.22238,132035.04117647058,-12.805185778022704,0.1985128676470599
896.22238,134082.09607843135,-27.872562387175552,0.1985128676470599
896.22238,136129.15098039212,-24.095493636425324,0.1985128676470599
896.22238,138176.20588235295,-32.22294685816037,0.1985128676470599
896.22238,140223.26078431372,-21.788423335291643,0.1985128676470599
896.22238,142270.3156862745,-30.893958164225637,0.1985128676470599
896.22238,144317.37058823527,-19.98589563331301,0.1985128676470599
896.22238,146364.4254901961,-21.083164047656084,0.1985128676470599
896.22238,148411.48039215687,-25.057440670380025,0.1985128676470599
896.22238,150458.53529411764,-20.146362048290843,0.1985128676470599
896.22238,152505.5901960784,-25.995610794969764,0.1985128676470599
896.22238,154552.64509803918,-30.40340993979242,0.1985128676470599
896.22238,156599.7,-18.477390851345596,0.1985128676470599
896.22238,158646.75490196078,-34.23098728348765,0.1985128676470599
896.22238,160693.80980392155,-29.95887957173376,0.1985128676470599
896.22238,162740.86470588233,-20.68357429824339,0.1985128676470599
896.22238,164787.91960784316,-27.62235415916131,0.1985128676470599
896.22238,166834.97450980393,-24.890996968494463,0.1985128676470599
896.22238,168882.0294117647,-35.07912650711916,0.1985128676470599
896.22238,170929.08431372547,-19.06638554857453,0.1985128676470599
896.22238,172976.13921568624,-16.15775866849353,0.1985128676470599
896.22238,175023.19411764707,-29.66683205928113,0.1985128676470599
896.22238,177070.24901960784,-24.87166886103519,0.1985128676470599
896.22238,179117.3039215686,-19.340205062015624,0.1985128676470599
896.22238,181164.3588235294,-9.330675178471308,0.1985128676470599
896.22238,183211.41372549016,-7.191400230399746,0.1985128676470599
896.22238,185258.468627451,-23.679826464030143,0.1985128676470599
896.22238,187305.52352941176,-12.391393532723349,0.1985128676470599
896.22238,189352.57843137253,-16.757171704925604,0.1985128676470599
896.22238,191399.6333333333,-20.59733156229108,0.1985128676470599
896.22238,193446.68823529413,-18.86137468622834,0.1985128676470599
896.22238,195493.7431372549,-21.287573993420196,0.1985128676470599
896.22238,197540.79803921568,-26.777891069827948,0.1985128676470599
896.22238,199587.85294117645,-21.93808830988165,0.1985128676470599
896.22238,201634.9078431372,-22.21429913016131,0.1985128676470599
896.22238,203681.96274509805,-18.960657502758533,0.1985128676470599
896.22238,205729.0176470588,-40.64227849721622,0.1985128676470599
896.22238,207776.0725490196,-49.67264489595769,0.1985128676470599
896.22238,209823.12745098036,-23.779139443170425,0.1985128676470599
896.22238,211870.1823529412,-26.58324838908146,0.1985128676470599
896.22238,213917.23725490196,-28.53167134481136,0.1985128676470599
896.303482,93140.99803921569,-24.160794159302135,0.1985128676470599
896.303482,95188.05294117646,-20.330403408218032,0.1985128676470599
896.303482,97235.10784313724,-27.52387763887191,0.1985128676470599
896.303482,99282.162745098,-22.51868921767816,0.1985128676470599
896.303482,101329.21764705885,-15.291924627461713,0.1985128676470599
896.303482,103376.2725490196,-15.756345123282763,0.1985128676470599
896.303482,105423.32745098036,-12.610971964034247,0.1985128676470599
896.303482,107470.38235294116,-14.02991681003954,0.1985128676470599
896.303482,109517.43725490198,-23.30822798856215,0.1985128676470599
896.303482,111564.49215686276,-14.687795126363172,0.1985128676470599
896.303482,113611.54705882352,-17.18186496364072,0.1985128676470599
896.303482,115658.60196078428,-28.754991004355475,0.1985128676470599
896.303482,117705.65686274506,-18.94611781494332,0.1985128676470599
896.303482,119752.71176470588,-19.468055748211988,0.1985128676470599
896.303482,121799.76666666666,-22.030068689004327,0.1985128676470599
896.303482,123846.82156862743,-14.833567055338504,0.1985128676470599
896.303482,125893.8764705882,-13.401871919216948,0.1985128676470599
896.303482,127940.93137254904,-5.215621777658691,0.1985128676470599
896.303482,129987.9862745098,-22.173722086416355,0.1985128676470599
896.303482,132035.04117647058,-19.63699317719527,0.1985128676470599
896.303482,134082.09607843135,-18.082226097782737,0.1985128676470599
896.303482,136129.15098039212,-23.58676760642095,0.1985128676470599
896.303482,138176.20588235295,-25.538572149107335,0.1985128676470599
896.303482,140223.26078431372,-25.940618470572808,0.1985128676470599
896.303482,142270.3156862745,-30.57268144223014,0.1985128676470599
896.303482,144317.37058823527,-21.96686857012955,0.1985128676470599
896.303482,146364.4254901961,-25.4163452226192,0.1985128676470599
896.303482,148411.48039215687,-20.342642229331428,0.1985128676470599
896.303482,150458.53529411764,-28.705682325798236,0.1985128676470599
896.303482,152505.5901960784,-27.02413475108536,0.1985128676470599
896.303482,154552.64509803918,-22.198843155635892,0.1985128676470599
896.303482,156599.7,-18.061489982312388,0.1985128676470599
896.303482,158646.75490196078,-22.47246921996244,0.1985128676470599
896.303482,160693.80980392155,-21.96520131041316,0.1985128676470599
896.303482,162740.86470588233,-19.806453747012178,0.1985128676470599
896.303482,164787.91960784316,-30.848781623947275,0.1985128676470599
896.303482,166834.97450980393,-30.10395801012889,0.1985128676470599
896.303482,168882.0294117647,-18.720084566859654,0.1985128676470599
896.303482,170929.08431372547,-20.00823643099975,0.1985128676470599
896.303482,172976.13921568624,-13.850357063691456,0.1985128676470599
896.303482,175023.19411764707,-14.64538409418706,0.1985128676470599
896.303482,177070.24901960784,-13.341567234767876,0.1985128676470599
896.303482,179117.3039215686,-23.72453295141579,0.1985128676470599
896.303482,181164.3588235294,-8.634964770038298,0.1985128676470599
896.303482,183211.41372549016,-4.733452846924427,0.1985128676470599
896.303482,185258.468627451,-17.244845474033184,0.1985128676470599
896.303482,187305.52352941176,-13.714448126103589,0.1985128676470599
896.303482,189352.57843137253,-13.999943946561991,0.1985128676470599
896.303482,191399.6333333333,-17.904284872330628,0.1985128676470599
896.303482,193446.68823529413,-19.413054497032388,0.1985128676470599
896.303482,195493.7431372549,-24.32313050058207,0.1985128676470599
896.303482,197540.79803921568,-30.95152752150532,0.1985128676470599
896.303482,199587.85294117645,-24.153162367354795,0.1985128676470599
896.303482,201634.9078431372,-19.93845565851422,0.1985128676470599
896.303482,203681.96274509805,-21.10870632219956,0.1985128676470599
896.303482,205729.0176470588,-29.880939075977864,0.1985128676470599
896.303482,207776.0725490196,-27.402012680341834,0.1985128676470599
896.303482,209823.12745098036,-25.980323580776194,0.1985128676470599
896.303482,211870.1823529412,-30.26480488762345,0.1985128676470599
896.303482,213917.23725490196,-30.33826011986653,0.1985128676470599
896.365258,93140.99803921569,-23.39193495214123,0.1985128676470599
896.365258,95188.05294117646,-19.918799687396543,0.1985128676470599
896.365258,97235.10784313724,-27.182817518973287,0.1985128676470599
896.365258,99282.162745098,-22.566345255372575,0.1985128676470599
896.365258,101329.21764705885,-14.6955781365192,0.1985128676470599
896.365258,103376.2725490196,-16.3543828890001,0.1985128676470599
896.365258,105423.32745098036,-12.722499899608392,0.1985128676470599
896.365258,107470.38235294116,-13.877122720552013,0.1985128676470599
896.365258,109517.43725490198,-23.020964984873512,0.1985128676470599
896.365258,111564.49215686276,-15.032373347012715,0.1985128676470599
896.365258,113611.54705882352,-17.186720593190486,0.1985128676470599
896.365258,115658.60196078428,-26.349775781824807,0.1985128676470599
896.365258,117705.65686274506,-19.070412644646872,0.1985128676470599
896.365258,119752.71176470588,-19.501939209590905,0.1985128676470599
896.365258,121799.76666666666,-23.641384041293932,0.1985128676470599
896.365258,123846.82156862743,-15.172982500895891,0.1985128676470599
896.365258,125893.8764705882,-13.85046678362029,0.1985128676470599
896.365258,127940.93137254904,-5.389253029232012,0.1985128676470599
896.365258,129987.9862745098,-22.190140349080902,0.1985128676470599
896.365258,132035.04117647058,-20.19409995192341,0.1985128676470599
896.365258,134082.09607843135,-17.56009762260384,0.1985128676470599
896.365258,136129.15098039212,-26.293980397367378,0.1985128676470599
896.365258,138176.20588235295,-23.561367023013233,0.1985128676470599
896.365258,140223.26078431372,-22.805924471657978,0.1985128676470599
896.365258,142270.3156862745,-33.795104474527875,0.1985128676470599
896.365258,144317.37058823527,-22.545563891422475,0.1985128676470599
896.365258,146364.4254901961,-23.349012165587496,0.1985128676470599
896.365258,148411.48039215687,-21.202886143665552,0.1985128676470599
896.365258,150458.53529411764,-27.97602344284592,0.1985128676470599
896.365258,152505.5901960784,-27.897663669552863,0.1985128676470599
896.365258,154552.64509803918,-22.05795565960013,0.1985128676470599
896.365258,156599.7,-18.349954516795233,0.1985128676470599
896.365258,158646.75490196078,-23.3128960002046,0.1985128676470599
896.365258,160693.80980392155,-22.474084233705543,0.1985128676470599
896.365258,162740.86470588233,-20.332105160298276,0.1985128676470599
896.365258,164787.91960784316,-29.438399106548164,0.1985128676470599
896.365258,166834.97450980393,-29.45234852248632,0.1985128676470599
896.365258,168882.0294117647,-19.047360450335734,0.1985128676470599
896.365258,170929.08431372547,-20.218713372915648,0.1985128676470599
896.365258,172976.13921568624,-14.050451772764166,0.1985128676470599
896.365258,175023.19411764707,-14.150719514220684,0.1985128676470599
896.365258,177070.24901960784,-12.764041397212234,0.1985128676470599
896.365258,179117.3039215686,-22.46250112650771,0.1985128676470599
896.365258,181164.3588235294,-8.445572384621737,0.1985128676470599
896.365258,183211.41372549016,-4.718221052925941,0.1985128676470599
896.365258,185258.468627451,-17.07054291511199,0.1985128676470599
896.365258,187305.52352941176,-13.410544258547112,0.1985128676470599
896.365258,189352.57843137253,-14.25144913413077,0.1985128676470599
896.365258,191399.6333333333,-18.349284916921032,0.1985128676470599
896.365258,193446.68823529413,-19.378267298260234,0.1985128676470599
896.365258,195493.7431372549,-23.66953957889529,0.1985128676470599
896.365258,197540.79803921568,-31.626966241072733,0.1985128676470599
896.365258,199587.85294117645,-24.403807893389583,0.1985128676470599
896.365258,201634.9078431372,-18.740826847016457,0.1985128676470599
896.365258,203681.96274509805,-21.77496198807286,0.1985128676470599
896.365258,205729.0176470588,-29.233745216104374,0.1985128676470599
896.365258,207776.0725490196,-29.363172108665815,0.1985128676470599
896.365258,209823.12745098036,-26.127390242448417,0.1985128676470599
896.365258,211870.1823529412,-28.85403718723988,0.1985128676470599
896.365258,213917.23725490196,-31.01724391579929,0.1985128676470599
896.432589,93140.99803921569,-24.853339851449796,0.1985128676470599
896.432589,95188.05294117646,-19.899347125350143,0.1985128676470599
896.432589,97235.10784313724,-27.931007848890527,0.1985128676470599
896.432589,99282.162745098,-23.055573561273377,0.1985128676470599
896.432589,101329.21764705885,-14.859786590234192,0.1985128676470599
896.432589,103376.2725490196,-16.291316729436968,0.1985128676470599
896.432589,105423.32745098036,-12.85142053586162,0.1985128676470599
896.432589,107470.38235294116,-13.531298439145528,0.1985128676470599
896.432589,109517.43725490198,-23.115438589909218,0.1985128676470599
896.432589,111564.49215686276,-14.626544506446564,0.1985128676470599
896.432589,113611.54705882352,-16.72433899581048,0.1985128676470599
896.432589,115658.60196078428,-27.41519942123623,0.1985128676470599
896.432589,117705.65686274506,-19.006779132704978,0.1985128676470599
896.432589,119752.71176470588,-19.279996600199485,0.1985128676470599
896.432589,121799.76666666666,-22.981991485119053,0.1985128676470599
896.432589,123846.82156862743,-14.991343657715896,0.1985128676470599
896.432589,125893.8764705882,-13.38317159715021,0.1985128676470599
896.432589,127940.93137254904,-5.30798267852835,0.1985128676470599
896.432589,129987.9862745098,-22.2833195640658,0.1985128676470599
896.432589,132035.04117647058,-19.668296735820707,0.1985128676470599
896.432589,134082.09607843135,-18.11991676701781,0.1985128676470599
896.432589,136129.15098039212,-22.921290623688986,0.1985128676470599
896.432589,138176.20588235295,-25.835057844520403,0.1985128676470599
896.432589,140223.26078431372,-24.52929466910018,0.1985128676470599
896.432589,142270.3156862745,-31.71518436230267,0.1985128676470599
896.432589,144317.37058823527,-21.667273612257738,0.1985128676470599
896.432589,146364.4254901961,-25.53572661735056,0.1985128676470599
896.432589,148411.48039215687,-20.202358022733687,0.1985128676470599
896.432589,150458.53529411764,-27.667313077122113,0.1985128676470599
896.432589,152505.5901960784,-26.275519226892815,0.1985128676470599
896.432589,154552.64509803918,-21.667434827653437,0.1985128676470599
896.432589,156599.7,-17.931531801720254,0.1985128676470599
896.432589,158646.75490196078,-21.86473801027852,0.1985128676470599
896.432589,160693.80980392155,-21.77478317483143,0.1985128676470599
896.432589,162740.86470588233,-20.07681595919672,0.1985128676470599
896.432589,164787.91960784316,-31.888023369301095,0.1985128676470599
896.432589,166834.97450980393,-29.19996655831867,0.1985128676470599
896.432589,168882.0294117647,-18.86187009933419,0.1985128676470599
896.432589,170929.08431372547,-19.916400319585552,0.1985128676470599
896.432589,172976.13921568624,-13.725775775592767,0.1985128676470599
896.432589,175023.19411764707,-14.54609148391238,0.1985128676470599
896.432589,177070.24901960784,-13.140184183329836,0.1985128676470599
896.432589,179117.3039215686,-22.766598168759053,0.1985128676470599
896.432589,181164.3588235294,-8.615669217777835,0.1985128676470599
896.432589,183211.41372549016,-4.807680142159809,0.1985128676470599
896.432589,185258.468627451,-16.70493679592775,0.1985128676470599
896.432589,187305.52352941176,-14.060556408213497,0.1985128676470599
896.432589,189352.57843137253,-14.087396008284047,0.1985128676470599
896.432589,191399.6333333333,-17.503324482771152,0.1985128676470599
896.432589,193446.68823529413,-19.4176073875674,0.1985128676470599
896.432589,195493.7431372549,-24.08019257564248,0.1985128676470599
896.432589,197540.79803921568,-30.902662353256066,0.1985128676470599
896.432589,199587.85294117645,-25.0544887976862,0.1985128676470599
896.432589,201634.9078431372,-19.129446882648995,0.1985128676470599
896.432589,203681.96274509805,-20.472351031402056,0.1985128676470599
896.432589,205729.0176470588,-29.531160991795495,0.1985128676470599
896.432589,207776.0725490196,-28.09473180040158,0.1985128676470599
896.432589,209823.12745098036,-25.97588138679949,0.1985128676470599
896.432589,211870.1823529412,-29.826107511559993,0.1985128676470599
896.432589,213917.23725490196,-30.15831857912319,0.1985128676470599
896.506849,93140.99803921569,-22.8112458907206,0.1985128676470599
896.506849,95188.05294117646,-19.37893766342841,0.1985128676470599
896.506849,97235.10784313724,-28.499858519490733,0.1985128676470599
896.506849,99282.162745098,-22.404287585954616,0.1985128676470599
896.506849,101329.21764705885,-14.72451841529094,0.1985128676470599
896.506849,103376.2725490196,-15.770176886508851,0.1985128676470599
896.506849,105423.32745098036,-12.6143301693697,0.1985128676470599
896.506849,107470.38235294116,-13.59656305066721,0.1985128676470599
896.506849,109517.43725490198,-21.96451383515615,0.1985128676470599
896.506849,111564.49215686276,-15.061628349770755,0.1985128676470599
896.506849,113611.54705882352,-16.99394135430333,0.1985128676470599
896.506849,115658.60196078428,-25.088376245925033,0.1985128676470599
896.506849,117705.65686274506,-19.148258118026185,0.1985128676470599
896.506849,119752.71176470588,-19.525877326863224,0.1985128676470599
896.506849,121799.76666666666,-25.014150951433752,0.1985128676470599
896.506849,123846.82156862743,-15.003776762361849,0.1985128676470599
896.506849,125893.8764705882,-13.716480585289922,0.1985128676470599
896.506849,127940.93137254904,-5.628103357640977,0.1985128676470599
896.506849,129987.9862745098,-23.5085482459138,0.1985128676470599
896.506849,132035.04117647058,-19.36396512914607,0.1985128676470599
896.506849,134082.09607843135,-17.956528223545973,0.1985128676470599
896.506849,136129.15098039212,-24.547684787294767,0.1985128676470599
896.506849,138176.20588235295,-25.423699416831916,0.1985128676470599
896.506849,140223.26078431372,-23.197965817076295,0.1985128676470599
896.506849,142270.3156862745,-36.86770783374904,0.1985128676470599
896.506849,144317.37058823527,-22.651932386211307,0.1985128676470599
896.506849,146364.4254901961,-24.559709789503387,0.1985128676470599
896.506849,148411.48039215687,-21.349802044894712,0.1985128676470599
896.506849,150458.53529411764,-28.14346758138417,0.1985128676470599
896.506849,152505.5901960784,-26.712056313203945,0.1985128676470599
896.506849,154552.64509803918,-21.89378002815339,0.1985128676470599
896.506849,156599.7,-18.243587851359376,0.1985128676470599
896.506849,158646.75490196078,-22.287317220497368,0.1985128676470599
896.506849,160693.80980392155,-22.60995084947547,0.1985128676470599
896.506849,162740.86470588233,-19.007606478966235,0.1985128676470599
896.506849,164787.91960784316,-28.909780384539378,0.1985128676470599
896.506849,166834.97450980393,-27.904642355652772,0.1985128676470599
896.506849,168882.0294117647,-19.219344554920497,0.1985128676470599
896.506849,170929.08431372547,-19.363085303105,0.1985128676470599
896.506849,172976.13921568624,-13.436044603797283,0.1985128676470599
896.506849,175023.19411764707,-14.493931233997175,0.1985128676470599
896.506849,177070.24901960784,-12.671557080948991,0.1985128676470599
896.506849,179117.3039215686,-21.423336978454408,0.1985128676470599
896.506849,181164.3588235294,-8.785847440989077,0.1985128676470599
896.506849,183211.41372549016,-4.895154884178708,0.1985128676470599
896.506849,185258.468627451,-17.234556790853315,0.1985128676470599
896.506849,187305.52352941176,-13.973142546936703,0.1985128676470599
896.506849,189352.57843137253,-14.48028043339815,0.1985128676470599
896.506849,191399.6333333333,-18.0387193802609,0.1985128676470599
896.506849,193446.68823529413,-19.62083887368327,0.1985128676470599
896.506849,195493.7431372549,-22.26750250070781,0.1985128676470599
896.506849,197540.79803921568,-31.036824552980015,0.1985128676470599
896.506849,199587.85294117645,-25.4003507151167,0.1985128676470599
896.506849,201634.9078431372,-18.27981013720069,0.1985128676470599
896.506849,203681.96274509805,-21.965363447219524,0.1985128676470599
896.506849,205729.0176470588,-26.048074431313907,0.1985128676470599
896.506849,207776.0725490196,-31.012982269875117,0.1985128676470599
896.506849,209823.12745098036,-25.77159748374527,0.1985128676470599
896.506849,211870.1823529412,-29.75601041740482,0.1985128676470599
896.506849,213917.23725490196,-29.858320114053797,0.1985128676470599
896.588081,93140.99803921569,-25.074000316274457,0.1985128676470599
896.588081,95188.05294117646,-21.422047800409217,0.1985128676470599
896.588081,97235.10784313724,-27.09176759323342,0.1985128676470599
896.588081,99282.162745098,-21.93459138030442,0.1985128676470599
896.588081,101329.21764705885,-15.127683204306738,0.1985128676470599
896.588081,103376.2725490196,-15.74960110946168,0.1985128676470599
896.588081,105423.32745098036,-12.728994995666516,0.1985128676470599
896.588081,107470.38235294116,-13.743728412775692,0.1985128676470599
896.588081,109517.43725490198,-23.190166772861723,0.1985128676470599
896.588081,111564.49215686276,-14.301754397373706,0.1985128676470599
896.588081,113611.54705882352,-16.267142627079714,0.1985128676470599
