Time Since Start (s),Frequency (Hz),Magnitude (dBFS),Range (m)
601.219657,93140.99803921569,-22.475137579967416,0.1985128676470599
601.219657,95188.05294117646,-19.83441659014544,0.1985128676470599
601.219657,97235.10784313724,-27.427266872167323,0.1985128676470599
601.219657,99282.162745098,-22.26110187296956,0.1985128676470599
601.219657,101329.21764705885,-14.978597303733984,0.1985128676470599
601.219657,103376.2725490196,-15.782901360616629,0.1985128676470599
601.219657,105423.32745098036,-12.52128939705929,0.1985128676470599
601.219657,107470.38235294116,-13.99758458154829,0.1985128676470599
601.219657,109517.43725490198,-22.55046042749533,0.1985128676470599
601.219657,111564.49215686276,-14.99668325606828,0.1985128676470599
601.219657,113611.54705882352,-17.63649585746821,0.1985128676470599
601.219657,115658.60196078428,-26.533768433124997,0.1985128676470599
601.219657,117705.65686274506,-18.966867640408495,0.1985128676470599
601.219657,119752.71176470588,-19.94787281098958,0.1985128676470599
601.219657,121799.76666666666,-23.228697326301045,0.1985128676470599
601.219657,123846.82156862743,-15.051950218590228,0.1985128676470599
601.219657,125893.8764705882,-13.983855918293216,0.1985128676470599
601.219657,127940.93137254904,-5.395687711306243,0.1985128676470599
601.219657,129987.9862745098,-21.800621294460232,0.1985128676470599
601.219657,132035.04117647058,-19.974345935312908,0.1985128676470599
601.219657,134082.09607843135,-17.73965682023033,0.1985128676470599
601.219657,136129.15098039212,-25.75025779071747,0.1985128676470599
601.219657,138176.20588235295,-22.92072358159555,0.1985128676470599
601.219657,140223.26078431372,-23.87248619699653,0.1985128676470599
601.219657,142270.3156862745,-35.327920935483526,0.1985128676470599
601.219657,144317.37058823527,-22.914870565394544,0.1985128676470599
601.219657,146364.4254901961,-22.92731116884108,0.1985128676470599
601.219657,148411.48039215687,-21.480602228306548,0.1985128676470599
601.219657,150458.53529411764,-28.56794323487136,0.1985128676470599
601.219657,152505.5901960784,-28.56568110824017,0.1985128676470599
601.219657,154552.64509803918,-22.22772041077549,0.1985128676470599
601.219657,156599.7,-18.56706140812529,0.1985128676470599
601.219657,158646.75490196078,-22.8598271467448,0.1985128676470599
601.219657,160693.80980392155,-23.05584748535171,0.1985128676470599
601.219657,162740.86470588233,-20.365772641552216,0.1985128676470599
601.219657,164787.91960784316,-31.044474917198254,0.1985128676470599
601.219657,166834.97450980393,-29.554762308795368,0.1985128676470599
601.219657,168882.0294117647,-18.62356453317409,0.1985128676470599
601.219657,170929.08431372547,-19.737805900179243,0.1985128676470599
601.219657,172976.13921568624,-13.861981452472117,0.1985128676470599
