Time Since Start (s),Frequency (Hz),Magnitude (dBFS),Range (m)
14.9893,93140.99803921569,-30.55242756435821,1.3039225147058806
14.9893,95188.05294117646,-25.598681095266404,1.3039225147058806
14.9893,97235.10784313724,-21.558185549331547,1.3039225147058806
14.9893,99282.162745098,-29.161782313414008,1.3039225147058806
14.9893,101329.21764705885,-24.5068125859217,1.3039225147058806
14.9893,103376.2725490196,-36.52727680042371,1.3039225147058806
14.9893,105423.32745098036,-21.2281246956643,1.3039225147058806
14.9893,107470.38235294116,-28.91296146389952,1.3039225147058806
14.9893,109517.43725490198,-26.18644023220798,1.3039225147058806
14.9893,111564.49215686276,-32.367532423803084,1.3039225147058806
14.9893,113611.54705882352,-28.133422868927855,1.3039225147058806
14.9893,115658.60196078428,-37.38763258484944,1.3039225147058806
14.9893,117705.65686274506,-35.37455674393194,1.3039225147058806
14.9893,119752.71176470588,-28.474729112912485,1.3039225147058806
14.9893,121799.76666666666,-30.244643759287097,1.3039225147058806
14.9893,123846.82156862743,-41.9667563472052,1.3039225147058806
14.9893,125893.8764705882,-29.390066195210217,1.3039225147058806
14.9893,127940.93137254904,-24.48193110439938,1.3039225147058806
14.9893,129987.9862745098,-31.70383856578801,1.3039225147058806
14.9893,132035.04117647058,-26.542565490679134,1.3039225147058806
14.9893,134082.09607843135,-27.701049830329495,1.3039225147058806
14.9893,136129.15098039212,-42.01481071185115,1.3039225147058806
14.9893,138176.20588235295,-24.1148219466652,1.3039225147058806
14.9893,140223.26078431372,-22.272207190055497,1.3039225147058806
14.9893,142270.3156862745,-13.24286218177646,1.3039225147058806
14.9893,144317.37058823527,-7.261620731696793,1.3039225147058806
14.9893,146364.4254901961,-22.037300019336516,1.3039225147058806
14.9893,148411.48039215687,-18.601954718622466,1.3039225147058806
14.9893,150458.53529411764,-25.38826243431526,1.3039225147058806
14.9893,152505.5901960784,-37.000042393849554,1.3039225147058806
14.9893,154552.64509803918,-41.42016230937657,1.3039225147058806
14.9893,156599.7,-27.739882254875823,1.3039225147058806
14.9893,158646.75490196078,-26.70155519644769,1.3039225147058806
14.9893,160693.80980392155,-26.724703135113703,1.3039225147058806
14.9893,162740.86470588233,-33.91432357989432,1.3039225147058806
14.9893,164787.91960784316,-32.81784502320752,1.3039225147058806
14.9893,166834.97450980393,-40.38594286450282,1.3039225147058806
14.9893,168882.0294117647,-32.75482524867957,1.3039225147058806
14.9893,170929.08431372547,-39.75022199393623,1.3039225147058806
14.9893,172976.13921568624,-43.90832464488737,1.3039225147058806
14.9893,175023.19411764707,-32.15887034643379,1.3039225147058806
14.9893,177070.24901960784,-28.969551892072907,1.3039225147058806
14.9893,179117.3039215686,-30.441546439603556,1.3039225147058806
14.9893,181164.3588235294,-26.091168280246144,1.3039225147058806
14.9893,183211.41372549016,-22.93238016399399,1.3039225147058806
14.9893,185258.468627451,-31.581625133216885,1.3039225147058806
14.9893,187305.52352941176,-34.3312229377982,1.3039225147058806
