Time Since Start (s),Frequency (Hz),Magnitude (dBFS),Range (m)
64.914204,93140.99803921569,-19.35203304064171,0.1985128676470599
64.914204,95188.05294117646,-28.29451431232667,0.1985128676470599
64.914204,97235.10784313724,-23.068556403294664,0.1985128676470599
64.914204,99282.162745098,-27.217781215500043,0.1985128676470599
64.914204,101329.21764705885,-21.09226147189876,0.1985128676470599
64.914204,103376.2725490196,-14.917518388133646,0.1985128676470599
64.914204,105423.32745098036,-13.202552456926943,0.1985128676470599
64.914204,107470.38235294116,-14.633924755194313,0.1985128676470599
64.914204,109517.43725490198,-14.255593262942607,0.1985128676470599
64.914204,111564.49215686276,-18.85603948353937,0.1985128676470599
64.914204,113611.54705882352,-15.330661413159936,0.1985128676470599
64.914204,115658.60196078428,-22.151747119468293,0.1985128676470599
64.914204,117705.65686274506,-20.927933087277133,0.1985128676470599
64.914204,119752.71176470588,-21.464520098283213,0.1985128676470599
64.914204,121799.76666666666,-20.44007368606298,0.1985128676470599
64.914204,123846.82156862743,-19.68520560358139,0.1985128676470599
64.914204,125893.8764705882,-12.459558586223498,0.1985128676470599
64.914204,127940.93137254904,-4.7034721019243095,0.1985128676470599
64.914204,129987.9862745098,-18.156689148368027,0.1985128676470599
64.914204,132035.04117647058,-18.159637280213293,0.1985128676470599
64.914204,134082.09607843135,-18.1907462627221,0.1985128676470599
64.914204,136129.15098039212,-36.15202870591924,0.1985128676470599
64.914204,138176.20588235295,-16.896067347838407,0.1985128676470599
64.914204,140223.26078431372,-23.153042434178044,0.1985128676470599
64.914204,142270.3156862745,-12.92700798056682,0.1985128676470599
64.914204,144317.37058823527,-12.226154957367614,0.1985128676470599
64.914204,146364.4254901961,-13.524209513055364,0.1985128676470599
64.914204,148411.48039215687,-20.083899889729945,0.1985128676470599
64.914204,150458.53529411764,-23.839679515963457,0.1985128676470599
64.914204,152505.5901960784,-22.82575386824235,0.1985128676470599
64.914204,154552.64509803918,-17.40558669493211,0.1985128676470599
64.914204,156599.7,-22.97196371131303,0.1985128676470599
64.914204,158646.75490196078,-24.81217291206063,0.1985128676470599
64.914204,160693.80980392155,-32.71027514970849,0.1985128676470599
